datetime.utc,temp,site,keep,conversion,datetime.pdt
2022-06-28 16:46,13.5,gw-high,yes,7:00,2022-06-28 9:46
2022-06-28 17:16,14,gw-high,yes,7:00,2022-06-28 10:16
2022-06-28 17:46,14.5,gw-high,yes,7:00,2022-06-28 10:46
2022-06-28 18:16,15,gw-high,yes,7:00,2022-06-28 11:16
2022-06-28 18:46,17,gw-high,yes,7:00,2022-06-28 11:46
2022-06-28 19:16,16.5,gw-high,yes,7:00,2022-06-28 12:16
2022-06-28 19:46,17,gw-high,yes,7:00,2022-06-28 12:46
2022-06-28 20:16,20,gw-high,yes,7:00,2022-06-28 13:16
2022-06-28 20:46,16,gw-high,yes,7:00,2022-06-28 13:46
2022-06-28 21:16,14.5,gw-high,yes,7:00,2022-06-28 14:16
2022-06-28 21:46,14,gw-high,yes,7:00,2022-06-28 14:46
2022-06-28 22:16,14.5,gw-high,yes,7:00,2022-06-28 15:16
2022-06-28 22:46,14,gw-high,yes,7:00,2022-06-28 15:46
2022-06-28 23:16,14,gw-high,yes,7:00,2022-06-28 16:16
2022-06-28 23:46,14,gw-high,yes,7:00,2022-06-28 16:46
2022-06-29 0:16,12.5,gw-high,yes,7:00,2022-06-28 17:16
2022-06-29 0:46,13.5,gw-high,yes,7:00,2022-06-28 17:46
2022-06-29 1:16,14,gw-high,yes,7:00,2022-06-28 18:16
2022-06-29 1:46,14,gw-high,yes,7:00,2022-06-28 18:46
2022-06-29 2:16,14,gw-high,yes,7:00,2022-06-28 19:16
2022-06-29 2:46,14.5,gw-high,yes,7:00,2022-06-28 19:46
2022-06-29 3:16,13.5,gw-high,yes,7:00,2022-06-28 20:16
2022-06-29 3:46,12.5,gw-high,yes,7:00,2022-06-28 20:46
2022-06-29 4:16,12.5,gw-high,yes,7:00,2022-06-28 21:16
2022-06-29 4:46,13,gw-high,yes,7:00,2022-06-28 21:46
2022-06-29 5:16,13,gw-high,yes,7:00,2022-06-28 22:16
2022-06-29 5:46,13,gw-high,yes,7:00,2022-06-28 22:46
2022-06-29 6:16,13,gw-high,yes,7:00,2022-06-28 23:16
2022-06-29 6:46,13,gw-high,yes,7:00,2022-06-28 23:46
2022-06-29 7:16,13.5,gw-high,yes,7:00,2022-06-29 0:16
2022-06-29 7:46,13.5,gw-high,yes,7:00,2022-06-29 0:46
2022-06-29 8:16,13.5,gw-high,yes,7:00,2022-06-29 1:16
2022-06-29 8:46,14,gw-high,yes,7:00,2022-06-29 1:46
2022-06-29 9:16,15,gw-high,yes,7:00,2022-06-29 2:16
2022-06-29 9:46,15,gw-high,yes,7:00,2022-06-29 2:46
2022-06-29 10:16,15,gw-high,yes,7:00,2022-06-29 3:16
2022-06-29 10:46,15,gw-high,yes,7:00,2022-06-29 3:46
2022-06-29 11:16,15,gw-high,yes,7:00,2022-06-29 4:16
2022-06-29 11:46,15,gw-high,yes,7:00,2022-06-29 4:46
2022-06-29 12:16,14,gw-high,yes,7:00,2022-06-29 5:16
2022-06-29 12:46,14,gw-high,yes,7:00,2022-06-29 5:46
2022-06-29 13:16,13.5,gw-high,yes,7:00,2022-06-29 6:16
2022-06-29 13:46,13.5,gw-high,yes,7:00,2022-06-29 6:46
2022-06-29 14:16,13.5,gw-high,yes,7:00,2022-06-29 7:16
2022-06-29 14:46,13.5,gw-high,yes,7:00,2022-06-29 7:46
2022-06-29 15:16,13,gw-high,yes,7:00,2022-06-29 8:16
2022-06-29 15:46,13.5,gw-high,yes,7:00,2022-06-29 8:46
2022-06-29 16:16,13.5,gw-high,yes,7:00,2022-06-29 9:16
2022-06-29 16:46,13.5,gw-high,yes,7:00,2022-06-29 9:46
2022-06-29 17:16,13.5,gw-high,yes,7:00,2022-06-29 10:16
2022-06-29 17:46,14,gw-high,yes,7:00,2022-06-29 10:46
2022-06-29 18:16,14,gw-high,yes,7:00,2022-06-29 11:16
2022-06-29 18:46,16,gw-high,yes,7:00,2022-06-29 11:46
2022-06-29 19:16,18,gw-high,yes,7:00,2022-06-29 12:16
2022-06-29 19:46,19,gw-high,yes,7:00,2022-06-29 12:46
2022-06-29 20:16,19,gw-high,yes,7:00,2022-06-29 13:16
2022-06-29 20:46,18.5,gw-high,yes,7:00,2022-06-29 13:46
2022-06-29 21:16,17,gw-high,yes,7:00,2022-06-29 14:16
2022-06-29 21:46,14.5,gw-high,yes,7:00,2022-06-29 14:46
2022-06-29 22:16,14,gw-high,yes,7:00,2022-06-29 15:16
2022-06-29 22:46,14,gw-high,yes,7:00,2022-06-29 15:46
2022-06-29 23:16,14,gw-high,yes,7:00,2022-06-29 16:16
2022-06-29 23:46,14,gw-high,yes,7:00,2022-06-29 16:46
2022-06-30 0:16,13,gw-high,yes,7:00,2022-06-29 17:16
2022-06-30 0:46,13.5,gw-high,yes,7:00,2022-06-29 17:46
2022-06-30 1:16,13.5,gw-high,yes,7:00,2022-06-29 18:16
2022-06-30 1:46,12.5,gw-high,yes,7:00,2022-06-29 18:46
2022-06-30 2:16,13,gw-high,yes,7:00,2022-06-29 19:16
2022-06-30 2:46,13.5,gw-high,yes,7:00,2022-06-29 19:46
2022-06-30 3:16,14,gw-high,yes,7:00,2022-06-29 20:16
2022-06-30 3:46,14.5,gw-high,yes,7:00,2022-06-29 20:46
2022-06-30 4:16,13.5,gw-high,yes,7:00,2022-06-29 21:16
2022-06-30 4:46,12.5,gw-high,yes,7:00,2022-06-29 21:46
2022-06-30 5:16,13,gw-high,yes,7:00,2022-06-29 22:16
2022-06-30 5:46,13,gw-high,yes,7:00,2022-06-29 22:46
2022-06-30 6:16,13,gw-high,yes,7:00,2022-06-29 23:16
2022-06-30 6:46,13,gw-high,yes,7:00,2022-06-29 23:46
2022-06-30 7:16,13,gw-high,yes,7:00,2022-06-30 0:16
2022-06-30 7:46,13,gw-high,yes,7:00,2022-06-30 0:46
2022-06-30 8:16,13,gw-high,yes,7:00,2022-06-30 1:16
2022-06-30 8:46,13.5,gw-high,yes,7:00,2022-06-30 1:46
2022-06-30 9:16,13.5,gw-high,yes,7:00,2022-06-30 2:16
2022-06-30 9:46,14.5,gw-high,yes,7:00,2022-06-30 2:46
2022-06-30 10:16,14.5,gw-high,yes,7:00,2022-06-30 3:16
2022-06-30 10:46,14.5,gw-high,yes,7:00,2022-06-30 3:46
2022-06-30 11:16,14.5,gw-high,yes,7:00,2022-06-30 4:16
2022-06-30 11:46,14.5,gw-high,yes,7:00,2022-06-30 4:46
2022-06-30 12:16,14.5,gw-high,yes,7:00,2022-06-30 5:16
2022-06-30 12:46,14,gw-high,yes,7:00,2022-06-30 5:46
2022-06-30 13:16,13.5,gw-high,yes,7:00,2022-06-30 6:16
2022-06-30 13:46,13.5,gw-high,yes,7:00,2022-06-30 6:46
2022-06-30 14:16,13,gw-high,yes,7:00,2022-06-30 7:16
2022-06-30 14:46,12.5,gw-high,yes,7:00,2022-06-30 7:46
2022-06-30 15:16,12.5,gw-high,yes,7:00,2022-06-30 8:16
2022-06-30 15:46,13,gw-high,yes,7:00,2022-06-30 8:46
2022-06-30 16:16,13.5,gw-high,yes,7:00,2022-06-30 9:16
2022-06-30 16:46,13.5,gw-high,yes,7:00,2022-06-30 9:46
2022-06-30 17:16,13.5,gw-high,yes,7:00,2022-06-30 10:16
2022-06-30 17:46,13.5,gw-high,yes,7:00,2022-06-30 10:46
2022-06-30 18:16,14.5,gw-high,yes,7:00,2022-06-30 11:16
2022-06-30 18:46,15.5,gw-high,yes,7:00,2022-06-30 11:46
2022-06-30 19:16,21,gw-high,yes,7:00,2022-06-30 12:16
2022-06-30 19:46,23,gw-high,yes,7:00,2022-06-30 12:46
2022-06-30 20:16,24.5,gw-high,yes,7:00,2022-06-30 13:16
2022-06-30 20:46,25.5,gw-high,yes,7:00,2022-06-30 13:46
2022-06-30 21:16,28.5,gw-high,yes,7:00,2022-06-30 14:16
2022-06-30 21:46,25,gw-high,yes,7:00,2022-06-30 14:46
2022-06-30 22:16,16.5,gw-high,yes,7:00,2022-06-30 15:16
2022-06-30 22:46,15.5,gw-high,yes,7:00,2022-06-30 15:46
2022-06-30 23:16,15.5,gw-high,yes,7:00,2022-06-30 16:16
2022-06-30 23:46,15,gw-high,yes,7:00,2022-06-30 16:46
2022-07-01 0:16,14.5,gw-high,yes,7:00,2022-06-30 17:16
2022-07-01 0:46,14,gw-high,yes,7:00,2022-06-30 17:46
2022-07-01 1:16,14,gw-high,yes,7:00,2022-06-30 18:16
2022-07-01 1:46,13.5,gw-high,yes,7:00,2022-06-30 18:46
2022-07-01 2:16,13.5,gw-high,yes,7:00,2022-06-30 19:16
2022-07-01 2:46,14,gw-high,yes,7:00,2022-06-30 19:46
2022-07-01 3:16,14,gw-high,yes,7:00,2022-06-30 20:16
2022-07-01 3:46,14.5,gw-high,yes,7:00,2022-06-30 20:46
2022-07-01 4:16,14.5,gw-high,yes,7:00,2022-06-30 21:16
2022-07-01 4:46,13,gw-high,yes,7:00,2022-06-30 21:46
2022-07-01 5:16,13.5,gw-high,yes,7:00,2022-06-30 22:16
2022-07-01 5:46,13,gw-high,yes,7:00,2022-06-30 22:46
2022-07-01 6:16,13.5,gw-high,yes,7:00,2022-06-30 23:16
2022-07-01 6:46,13.5,gw-high,yes,7:00,2022-06-30 23:46
2022-07-01 7:16,13.5,gw-high,yes,7:00,2022-07-01 0:16
2022-07-01 7:46,13.5,gw-high,yes,7:00,2022-07-01 0:46
2022-07-01 8:16,13.5,gw-high,yes,7:00,2022-07-01 1:16
2022-07-01 8:46,13.5,gw-high,yes,7:00,2022-07-01 1:46
2022-07-01 9:16,13.5,gw-high,yes,7:00,2022-07-01 2:16
2022-07-01 9:46,14,gw-high,yes,7:00,2022-07-01 2:46
2022-07-01 10:16,14,gw-high,yes,7:00,2022-07-01 3:16
2022-07-01 10:46,15,gw-high,yes,7:00,2022-07-01 3:46
2022-07-01 11:16,15.5,gw-high,yes,7:00,2022-07-01 4:16
2022-07-01 11:46,16,gw-high,yes,7:00,2022-07-01 4:46
2022-07-01 12:16,15.5,gw-high,yes,7:00,2022-07-01 5:16
2022-07-01 12:46,15.5,gw-high,yes,7:00,2022-07-01 5:46
2022-07-01 13:16,15.5,gw-high,yes,7:00,2022-07-01 6:16
2022-07-01 13:46,15.5,gw-high,yes,7:00,2022-07-01 6:46
2022-07-01 14:16,14.5,gw-high,yes,7:00,2022-07-01 7:16
2022-07-01 14:46,13.5,gw-high,yes,7:00,2022-07-01 7:46
2022-07-01 15:16,14,gw-high,yes,7:00,2022-07-01 8:16
2022-07-01 15:46,12.5,gw-high,yes,7:00,2022-07-01 8:46
2022-07-01 16:16,13.5,gw-high,yes,7:00,2022-07-01 9:16
2022-07-01 16:46,14,gw-high,yes,7:00,2022-07-01 9:46
2022-07-01 17:16,14,gw-high,yes,7:00,2022-07-01 10:16
2022-07-01 17:46,14.5,gw-high,yes,7:00,2022-07-01 10:46
2022-07-01 18:16,14,gw-high,yes,7:00,2022-07-01 11:16
2022-07-01 18:46,14,gw-high,yes,7:00,2022-07-01 11:46
2022-07-01 19:16,16,gw-high,yes,7:00,2022-07-01 12:16
2022-07-01 19:46,18,gw-high,yes,7:00,2022-07-01 12:46
2022-07-01 20:16,24.5,gw-high,yes,7:00,2022-07-01 13:16
2022-07-01 20:46,26.5,gw-high,yes,7:00,2022-07-01 13:46
2022-07-01 21:16,28,gw-high,yes,7:00,2022-07-01 14:16
2022-07-01 21:46,29,gw-high,yes,7:00,2022-07-01 14:46
2022-07-01 22:16,25,gw-high,yes,7:00,2022-07-01 15:16
2022-07-01 22:46,18,gw-high,yes,7:00,2022-07-01 15:46
2022-07-01 23:16,15.5,gw-high,yes,7:00,2022-07-01 16:16
2022-07-01 23:46,16,gw-high,yes,7:00,2022-07-01 16:46
2022-07-02 0:16,15.5,gw-high,yes,7:00,2022-07-01 17:16
2022-07-02 0:46,15,gw-high,yes,7:00,2022-07-01 17:46
2022-07-02 1:16,14.5,gw-high,yes,7:00,2022-07-01 18:16
2022-07-02 1:46,13.5,gw-high,yes,7:00,2022-07-01 18:46
2022-07-02 2:16,14,gw-high,yes,7:00,2022-07-01 19:16
2022-07-02 2:46,14.5,gw-high,yes,7:00,2022-07-01 19:46
2022-07-02 3:16,14.5,gw-high,yes,7:00,2022-07-01 20:16
2022-07-02 3:46,15,gw-high,yes,7:00,2022-07-01 20:46
2022-07-02 4:16,15.5,gw-high,yes,7:00,2022-07-01 21:16
2022-07-02 4:46,16,gw-high,yes,7:00,2022-07-01 21:46
2022-07-02 5:16,13.5,gw-high,yes,7:00,2022-07-01 22:16
2022-07-02 5:46,13.5,gw-high,yes,7:00,2022-07-01 22:46
2022-07-02 6:16,13.5,gw-high,yes,7:00,2022-07-01 23:16
2022-07-02 6:46,13.5,gw-high,yes,7:00,2022-07-01 23:46
2022-07-02 7:16,13.5,gw-high,yes,7:00,2022-07-02 0:16
2022-07-02 7:46,13.5,gw-high,yes,7:00,2022-07-02 0:46
2022-07-02 8:16,14,gw-high,yes,7:00,2022-07-02 1:16
2022-07-02 8:46,14,gw-high,yes,7:00,2022-07-02 1:46
2022-07-02 9:16,14,gw-high,yes,7:00,2022-07-02 2:16
2022-07-02 9:46,14,gw-high,yes,7:00,2022-07-02 2:46
2022-07-02 10:16,14.5,gw-high,yes,7:00,2022-07-02 3:16
2022-07-02 10:46,14.5,gw-high,yes,7:00,2022-07-02 3:46
2022-07-02 11:16,15.5,gw-high,yes,7:00,2022-07-02 4:16
2022-07-02 11:46,16,gw-high,yes,7:00,2022-07-02 4:46
2022-07-02 12:16,16,gw-high,yes,7:00,2022-07-02 5:16
2022-07-02 12:46,16,gw-high,yes,7:00,2022-07-02 5:46
2022-07-02 13:16,16,gw-high,yes,7:00,2022-07-02 6:16
2022-07-02 13:46,16,gw-high,yes,7:00,2022-07-02 6:46
2022-07-02 14:16,15,gw-high,yes,7:00,2022-07-02 7:16
2022-07-02 14:46,14.5,gw-high,yes,7:00,2022-07-02 7:46
2022-07-02 15:16,14,gw-high,yes,7:00,2022-07-02 8:16
2022-07-02 15:46,13.5,gw-high,yes,7:00,2022-07-02 8:46
2022-07-02 16:16,14,gw-high,yes,7:00,2022-07-02 9:16
2022-07-02 16:46,14,gw-high,yes,7:00,2022-07-02 9:46
2022-07-02 17:16,14,gw-high,yes,7:00,2022-07-02 10:16
2022-07-02 17:46,14.5,gw-high,yes,7:00,2022-07-02 10:46
2022-07-02 18:16,14,gw-high,yes,7:00,2022-07-02 11:16
2022-07-02 18:46,14,gw-high,yes,7:00,2022-07-02 11:46
2022-07-02 19:16,14.5,gw-high,yes,7:00,2022-07-02 12:16
2022-07-02 19:46,14.5,gw-high,yes,7:00,2022-07-02 12:46
2022-07-02 20:16,16,gw-high,yes,7:00,2022-07-02 13:16
2022-07-02 20:46,20,gw-high,yes,7:00,2022-07-02 13:46
2022-07-02 21:16,23,gw-high,yes,7:00,2022-07-02 14:16
2022-07-02 21:46,22.5,gw-high,yes,7:00,2022-07-02 14:46
2022-07-02 22:16,23,gw-high,yes,7:00,2022-07-02 15:16
2022-07-02 22:46,20,gw-high,yes,7:00,2022-07-02 15:46
2022-07-02 23:16,16,gw-high,yes,7:00,2022-07-02 16:16
2022-07-02 23:46,15,gw-high,yes,7:00,2022-07-02 16:46
2022-07-03 0:16,15,gw-high,yes,7:00,2022-07-02 17:16
2022-07-03 0:46,15,gw-high,yes,7:00,2022-07-02 17:46
2022-07-03 1:16,14.5,gw-high,yes,7:00,2022-07-02 18:16
2022-07-03 1:46,14,gw-high,yes,7:00,2022-07-02 18:46
2022-07-03 2:16,13.5,gw-high,yes,7:00,2022-07-02 19:16
2022-07-03 2:46,13.5,gw-high,yes,7:00,2022-07-02 19:46
2022-07-03 3:16,13.5,gw-high,yes,7:00,2022-07-02 20:16
2022-07-03 3:46,14.5,gw-high,yes,7:00,2022-07-02 20:46
2022-07-03 4:16,15,gw-high,yes,7:00,2022-07-02 21:16
2022-07-03 4:46,15.5,gw-high,yes,7:00,2022-07-02 21:46
2022-07-03 5:16,15.5,gw-high,yes,7:00,2022-07-02 22:16
2022-07-03 5:46,13.5,gw-high,yes,7:00,2022-07-02 22:46
2022-07-03 6:16,13.5,gw-high,yes,7:00,2022-07-02 23:16
2022-07-03 6:46,13.5,gw-high,yes,7:00,2022-07-02 23:46
2022-07-03 7:16,14,gw-high,yes,7:00,2022-07-03 0:16
2022-07-03 7:46,13.5,gw-high,yes,7:00,2022-07-03 0:46
2022-07-03 8:16,13.5,gw-high,yes,7:00,2022-07-03 1:16
2022-07-03 8:46,13.5,gw-high,yes,7:00,2022-07-03 1:46
2022-07-03 9:16,14,gw-high,yes,7:00,2022-07-03 2:16
2022-07-03 9:46,14,gw-high,yes,7:00,2022-07-03 2:46
2022-07-03 10:16,14.5,gw-high,yes,7:00,2022-07-03 3:16
2022-07-03 10:46,14.5,gw-high,yes,7:00,2022-07-03 3:46
2022-07-03 11:16,14.5,gw-high,yes,7:00,2022-07-03 4:16
2022-07-03 11:46,14,gw-high,yes,7:00,2022-07-03 4:46
2022-07-03 12:16,15.5,gw-high,yes,7:00,2022-07-03 5:16
2022-07-03 12:46,16,gw-high,yes,7:00,2022-07-03 5:46
2022-07-03 13:16,16,gw-high,yes,7:00,2022-07-03 6:16
2022-07-03 13:46,16,gw-high,yes,7:00,2022-07-03 6:46
2022-07-03 14:16,16,gw-high,yes,7:00,2022-07-03 7:16
2022-07-03 14:46,16,gw-high,yes,7:00,2022-07-03 7:46
2022-07-03 15:16,16,gw-high,yes,7:00,2022-07-03 8:16
2022-07-03 15:46,15,gw-high,yes,7:00,2022-07-03 8:46
2022-07-03 16:16,13.5,gw-high,yes,7:00,2022-07-03 9:16
2022-07-03 16:46,14,gw-high,yes,7:00,2022-07-03 9:46
2022-07-03 17:16,13.5,gw-high,yes,7:00,2022-07-03 10:16
2022-07-03 17:46,14,gw-high,yes,7:00,2022-07-03 10:46
2022-07-03 18:16,14.5,gw-high,yes,7:00,2022-07-03 11:16
2022-07-03 18:46,13.5,gw-high,yes,7:00,2022-07-03 11:46
2022-07-03 19:16,13.5,gw-high,yes,7:00,2022-07-03 12:16
2022-07-03 19:46,14,gw-high,yes,7:00,2022-07-03 12:46
2022-07-03 20:16,14.5,gw-high,yes,7:00,2022-07-03 13:16
2022-07-03 20:46,15,gw-high,yes,7:00,2022-07-03 13:46
2022-07-03 21:16,15,gw-high,yes,7:00,2022-07-03 14:16
2022-07-03 21:46,15,gw-high,yes,7:00,2022-07-03 14:46
2022-07-03 22:16,15,gw-high,yes,7:00,2022-07-03 15:16
2022-07-03 22:46,15,gw-high,yes,7:00,2022-07-03 15:46
2022-07-03 23:16,14.5,gw-high,yes,7:00,2022-07-03 16:16
2022-07-03 23:46,14.5,gw-high,yes,7:00,2022-07-03 16:46
2022-07-04 0:16,14,gw-high,yes,7:00,2022-07-03 17:16
2022-07-04 0:46,13.5,gw-high,yes,7:00,2022-07-03 17:46
2022-07-04 1:16,13.5,gw-high,yes,7:00,2022-07-03 18:16
2022-07-04 1:46,13,gw-high,yes,7:00,2022-07-03 18:46
2022-07-04 2:16,12.5,gw-high,yes,7:00,2022-07-03 19:16
2022-07-04 2:46,12.5,gw-high,yes,7:00,2022-07-03 19:46
2022-07-04 3:16,12,gw-high,yes,7:00,2022-07-03 20:16
2022-07-04 3:46,12.5,gw-high,yes,7:00,2022-07-03 20:46
2022-07-04 4:16,12.5,gw-high,yes,7:00,2022-07-03 21:16
2022-07-04 4:46,14,gw-high,yes,7:00,2022-07-03 21:46
2022-07-04 5:16,13,gw-high,yes,7:00,2022-07-03 22:16
2022-07-04 5:46,13.5,gw-high,yes,7:00,2022-07-03 22:46
2022-07-04 6:16,12.5,gw-high,yes,7:00,2022-07-03 23:16
2022-07-04 6:46,13,gw-high,yes,7:00,2022-07-03 23:46
2022-07-04 7:16,13,gw-high,yes,7:00,2022-07-04 0:16
2022-07-04 7:46,13,gw-high,yes,7:00,2022-07-04 0:46
2022-07-04 8:16,13,gw-high,yes,7:00,2022-07-04 1:16
2022-07-04 8:46,13,gw-high,yes,7:00,2022-07-04 1:46
2022-07-04 9:16,12.5,gw-high,yes,7:00,2022-07-04 2:16
2022-07-04 9:46,12.5,gw-high,yes,7:00,2022-07-04 2:46
2022-07-04 10:16,13,gw-high,yes,7:00,2022-07-04 3:16
2022-07-04 10:46,13,gw-high,yes,7:00,2022-07-04 3:46
2022-07-04 11:16,13,gw-high,yes,7:00,2022-07-04 4:16
2022-07-04 11:46,13,gw-high,yes,7:00,2022-07-04 4:46
2022-07-04 12:16,13.5,gw-high,yes,7:00,2022-07-04 5:16
2022-07-04 12:46,14.5,gw-high,yes,7:00,2022-07-04 5:46
2022-07-04 13:16,15,gw-high,yes,7:00,2022-07-04 6:16
2022-07-04 13:46,15,gw-high,yes,7:00,2022-07-04 6:46
2022-07-04 14:16,15,gw-high,yes,7:00,2022-07-04 7:16
2022-07-04 14:46,15,gw-high,yes,7:00,2022-07-04 7:46
2022-07-04 15:16,15,gw-high,yes,7:00,2022-07-04 8:16
2022-07-04 15:46,15,gw-high,yes,7:00,2022-07-04 8:46
2022-07-04 16:16,14.5,gw-high,yes,7:00,2022-07-04 9:16
2022-07-04 16:46,14,gw-high,yes,7:00,2022-07-04 9:46
2022-07-04 17:16,13.5,gw-high,yes,7:00,2022-07-04 10:16
2022-07-04 17:46,13.5,gw-high,yes,7:00,2022-07-04 10:46
2022-07-04 18:16,13.5,gw-high,yes,7:00,2022-07-04 11:16
2022-07-04 18:46,13.5,gw-high,yes,7:00,2022-07-04 11:46
2022-07-04 19:16,13.5,gw-high,yes,7:00,2022-07-04 12:16
2022-07-04 19:46,14,gw-high,yes,7:00,2022-07-04 12:46
2022-07-04 20:16,13,gw-high,yes,7:00,2022-07-04 13:16
2022-07-04 20:46,13.5,gw-high,yes,7:00,2022-07-04 13:46
2022-07-04 21:16,13.5,gw-high,yes,7:00,2022-07-04 14:16
2022-07-04 21:46,13.5,gw-high,yes,7:00,2022-07-04 14:46
2022-07-04 22:16,14,gw-high,yes,7:00,2022-07-04 15:16
2022-07-04 22:46,14,gw-high,yes,7:00,2022-07-04 15:46
2022-07-04 23:16,14,gw-high,yes,7:00,2022-07-04 16:16
2022-07-04 23:46,14,gw-high,yes,7:00,2022-07-04 16:46
2022-07-05 0:16,14,gw-high,yes,7:00,2022-07-04 17:16
2022-07-05 0:46,14,gw-high,yes,7:00,2022-07-04 17:46
2022-07-05 1:16,13.5,gw-high,yes,7:00,2022-07-04 18:16
2022-07-05 1:46,13.5,gw-high,yes,7:00,2022-07-04 18:46
2022-07-05 2:16,13,gw-high,yes,7:00,2022-07-04 19:16
2022-07-05 2:46,13,gw-high,yes,7:00,2022-07-04 19:46
2022-07-05 3:16,13.5,gw-high,yes,7:00,2022-07-04 20:16
2022-07-05 3:46,13,gw-high,yes,7:00,2022-07-04 20:46
2022-07-05 4:16,13.5,gw-high,yes,7:00,2022-07-04 21:16
2022-07-05 4:46,13,gw-high,yes,7:00,2022-07-04 21:46
2022-07-05 5:16,14,gw-high,yes,7:00,2022-07-04 22:16
2022-07-05 5:46,14.5,gw-high,yes,7:00,2022-07-04 22:46
2022-07-05 6:16,13.5,gw-high,yes,7:00,2022-07-04 23:16
2022-07-05 6:46,13.5,gw-high,yes,7:00,2022-07-04 23:46
2022-07-05 7:16,12.5,gw-high,yes,7:00,2022-07-05 0:16
2022-07-05 7:46,13,gw-high,yes,7:00,2022-07-05 0:46
2022-07-05 8:16,13,gw-high,yes,7:00,2022-07-05 1:16
2022-07-05 8:46,12.5,gw-high,yes,7:00,2022-07-05 1:46
2022-07-05 9:16,12.5,gw-high,yes,7:00,2022-07-05 2:16
2022-07-05 9:46,12.5,gw-high,yes,7:00,2022-07-05 2:46
2022-07-05 10:16,13,gw-high,yes,7:00,2022-07-05 3:16
2022-07-05 10:46,13,gw-high,yes,7:00,2022-07-05 3:46
2022-07-05 11:16,13,gw-high,yes,7:00,2022-07-05 4:16
2022-07-05 11:46,13,gw-high,yes,7:00,2022-07-05 4:46
2022-07-05 12:16,13,gw-high,yes,7:00,2022-07-05 5:16
2022-07-05 12:46,13,gw-high,yes,7:00,2022-07-05 5:46
2022-07-05 13:16,13,gw-high,yes,7:00,2022-07-05 6:16
2022-07-05 13:46,14,gw-high,yes,7:00,2022-07-05 6:46
2022-07-05 14:16,14.5,gw-high,yes,7:00,2022-07-05 7:16
2022-07-05 14:46,15,gw-high,yes,7:00,2022-07-05 7:46
2022-07-05 15:16,15,gw-high,yes,7:00,2022-07-05 8:16
2022-07-05 15:46,15,gw-high,yes,7:00,2022-07-05 8:46
2022-07-05 16:16,15,gw-high,yes,7:00,2022-07-05 9:16
2022-07-05 16:46,15,gw-high,yes,7:00,2022-07-05 9:46
2022-07-05 17:16,15,gw-high,yes,7:00,2022-07-05 10:16
2022-07-05 17:46,14.5,gw-high,yes,7:00,2022-07-05 10:46
2022-07-05 18:16,14,gw-high,yes,7:00,2022-07-05 11:16
2022-07-05 18:46,14,gw-high,yes,7:00,2022-07-05 11:46
2022-07-05 19:16,13.5,gw-high,yes,7:00,2022-07-05 12:16
2022-07-05 19:46,13,gw-high,yes,7:00,2022-07-05 12:46
2022-07-05 20:16,13.5,gw-high,yes,7:00,2022-07-05 13:16
2022-07-05 20:46,13.5,gw-high,yes,7:00,2022-07-05 13:46
2022-07-05 21:16,13.5,gw-high,yes,7:00,2022-07-05 14:16
2022-07-05 21:46,13.5,gw-high,yes,7:00,2022-07-05 14:46
2022-07-05 22:16,14,gw-high,yes,7:00,2022-07-05 15:16
2022-07-05 22:46,14.5,gw-high,yes,7:00,2022-07-05 15:46
2022-07-05 23:16,14.5,gw-high,yes,7:00,2022-07-05 16:16
2022-07-05 23:46,15,gw-high,yes,7:00,2022-07-05 16:46
2022-07-06 0:16,14.5,gw-high,yes,7:00,2022-07-05 17:16
2022-07-06 0:46,15,gw-high,yes,7:00,2022-07-05 17:46
2022-07-06 1:16,15,gw-high,yes,7:00,2022-07-05 18:16
2022-07-06 1:46,15,gw-high,yes,7:00,2022-07-05 18:46
2022-07-06 2:16,15,gw-high,yes,7:00,2022-07-05 19:16
2022-07-06 2:46,15,gw-high,yes,7:00,2022-07-05 19:46
2022-07-06 3:16,14.5,gw-high,yes,7:00,2022-07-05 20:16
2022-07-06 3:46,14.5,gw-high,yes,7:00,2022-07-05 20:46
2022-07-06 4:16,14.5,gw-high,yes,7:00,2022-07-05 21:16
2022-07-06 4:46,14,gw-high,yes,7:00,2022-07-05 21:46
2022-07-06 5:16,13.5,gw-high,yes,7:00,2022-07-05 22:16
2022-07-06 5:46,14.5,gw-high,yes,7:00,2022-07-05 22:46
2022-07-06 6:16,14,gw-high,yes,7:00,2022-07-05 23:16
2022-07-06 6:46,13.5,gw-high,yes,7:00,2022-07-05 23:46
2022-07-06 7:16,13,gw-high,yes,7:00,2022-07-06 0:16
2022-07-06 7:46,13.5,gw-high,yes,7:00,2022-07-06 0:46
2022-07-06 8:16,13.5,gw-high,yes,7:00,2022-07-06 1:16
2022-07-06 8:46,13.5,gw-high,yes,7:00,2022-07-06 1:46
2022-07-06 9:16,13.5,gw-high,yes,7:00,2022-07-06 2:16
2022-07-06 9:46,13,gw-high,yes,7:00,2022-07-06 2:46
2022-07-06 10:16,13,gw-high,yes,7:00,2022-07-06 3:16
2022-07-06 10:46,12.5,gw-high,yes,7:00,2022-07-06 3:46
2022-07-06 11:16,12.5,gw-high,yes,7:00,2022-07-06 4:16
2022-07-06 11:46,12.5,gw-high,yes,7:00,2022-07-06 4:46
2022-07-06 12:16,13,gw-high,yes,7:00,2022-07-06 5:16
2022-07-06 12:46,13.5,gw-high,yes,7:00,2022-07-06 5:46
